id	document	label
9954	하 제발 삼성이랑 애플이랑 기싸움좀 제발 그만 ㅠㅠ멸망 압승 이런 단어쓰면 유저들끼리만 다툰다구요	2
11204	음질개선 시급함..	0
30505	엄마 나 이거 사줘	1
22779	네 케이스에 배터리가 있어서 이어폰 자체를 케이스에 넣으면 충전이 돼요 이어폰 단독 11시간 음악플레이하고 케이스에 넣어 충전하면 다시 11시간을 플레이 가능해서 총 22시간 사용 가능한 거입니다	1
41762	😮	2
31956	굿락없이 어디서 할 수 있어요!????	2
38757	와 귀엽다 살까...	1
46997	와우 아이폰은 저런 거 없나융	1
36122	김천국그릇ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ아나ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	0
18903	아이폰이 아니라 폰이폰을 샀다는 레전...	1
13554	저거 하려면 설정 아니고 갤럭시 스토어에서 굿락을 깐 다음 원 핸드 오퍼레이션 깔면 됩니다~	2
27	ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ이게 실화라니 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	2
744	허헛 잘쓰고 있습니다 +네비게이션 바까지!	1
5053	헐	2
33586	노이즈 캔슬링은 절대 없을까요...?	2
34487	오넠ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	2
34692	kt는 가능해요다른통신사는 안되는걸ㄹ 알아요	2
44565	호게...절레절레	2
31741	와 쩐다...	1
42063	이제 사실 더 발전할게 없어서 카메라로 승부보는거죠 뭐.... 근데 그래도 좀 예쁘게는 힘들까요...... 근데 21 뭔가 보다보니 예쁨것같기도해요...	1
47689	😥	0
2597	연보라색 나오면 아이폰이지만 바로 살듯ㄷㄷㄷㄷ	1
6579	35678	2
2152	야 그래서 엄마 폰이...	1
30098	너무 예뻐요ㅠㅠㅠㅠ	1
5713	혜택이 진짜 많네요!	1
38497	아니 이제 그ㅏㄴ..	2
24082	5g 기본 요금제가 5.5인 거 같던데 ㅠㅠ 갑자기 부담이 확 느네요 이제 고가 폰 사려면 달에 8~9만원은 기본으로 내야한다니 ...	2
19764	o<-<	2
21417	삼페로 Flex~🤟	1
23575	ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ아	2
33297	헉 갤럭시 진짜 예쁘네,,	1
9350	약간 롤리팝 재질인데요 이거	2
13510	샘숭 보라색 기다립니다아?	1
19368	아 왜...	0
32595	콩나물 VS 강낭콩 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ	2
37744	zzㅋㅋㅋㅋㅋ자랑ㅋㅋㅋ	2
37907	그렇게라도 해야지..ㅋㅋ	0
44669	358	2
19116	부회장님 전 제트 플립이요!!!!!	1
13358	갤10때 카메라 튀어나온거 거의 다 없앴는데, 11때 다시 툭튀하진 않을거같네요 ㅎ	1
35773	1세대 팔고 2세대 사야겠네요	1
13610	엘지....처음으로 엘지인게 너무 좋은데요....	2
4076	ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ이게 뭐얔ㅋㅋㅋㅋㅋㅋㅋ	0
10656	44	2
37878	🧐	2
7513	예쁘다	1
27067	갤럭시 노트에서 못벗어나는 중	1
20123	요즘 갤럭시로 갈아탈까 고민 중이었는데...	1
5510	예쁘다ㅠㅠㅠ	1
49632	브이앱 보니까 화질 좋게 나오더라고요 귀야운 댕댕이...	1
20581	13457	2
27809	소변 검사 ...?	2
37042	럭셔리 손눈썹은 뭐야 ㅋㅋㅌㅌㅌ	2
32089	아까 떴었는데 뭐였어요?? 업데이트하러 가긴 갔는데...	2
42772	이제 폴더블폰이 예뻐보인다	1
27846	1 7	2
24162	어차피 전화 용도 아니라서 상관 없지만 디자인 예쁘면 약간 슬플 것 같은데...	1
21149	(본인이 직접 삭제한 댓글입니다)	2
10758	대박...진ㅋ자감사합니다...	2
24854	와 진짜 충격의 도가니 ㅋㅋㅋㅋ....	0
2465	카메라에 그렇게까지 많은 걸 바라지 않는데 ㅜㅜ	0
31539	저정도면 카메라에서 찰칵 소리나도 몰카인거 모르겄ㄴ...	2
9149	아 1월에 버즈 오는데,,,,ㅜ	1
27621	중고로 13에 샀어요	2
44328	버즈~~	1
5009	지금 아이폰인데 갤럭시 플립 상위 호환된 버전 나오면 갈아타려구요! 애플에 돈 쓰는 것도 싫고 사진만 예쁘지 다른 건 죄다 최악,,,	1
43351	오 카메라가 돌아왔네요	1
27901	12는 보류	1
28402	ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	2
3522	ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ저였으면 주먹으로 액정 깨고 수리맡겼을듯요.....	2
49919	오 20보다 렌즈 괜찮네여	1
30479	이거 실물이 진짜 귀여워요ㅠㅠ	1
37329	11,12번 사진 양념에 밥 비빈거 무슨 컵제품인지 궁금하네요	2
23096	ㅌㅋㅋㅋㅋㅋㅋㅋㅋ 컨셉같아서 웃김	2
28336	액정 약한 거만 아니면 바로 살텐데...	2
2418	얼른 갤럭시로 바꾸던지 해야지	1
9068	전 갤럭시 처돌이인데 확실히 디자인은 애플이 좋은거 같아유... 근데 전 디자인이나 정리해 준 깔끔한 메뉴 필요가 없어서 분할화면, 캡쳐, 영상감상 등의 기능이 더 용이한 갤럭시 씀.....	1
39497	자랑중입니다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	2
47096	이.딴걸 오ㅑ 따라가 미쳣나 삼성	0
11375	와 갑자기 엄청 사고싶어졌어요 ㅠ 근	1
36235	보티기 성공 버즈 2세대 나옴 산다 산다 했는데ㅋㅋㅋㅋㅋㅋ	1
6914	헉 블룸 예뿐뎅...	1
23625	이젠 갤럭시네	1
3335	아니 근데 저게 아떻게 가능하지 저 화면 켜놓고 한 이주 내버려뒀나...???	0
37713	삼페, 펜, 마음대로 다운가능, 덕질 이라 삼성 못 벗어나요	1
22365	아 뭐야,,,! 오바쟈나요ㅠㅠㅠ 0플랜 라지가 나한테 딱 좋은데ㅠㅠㅠ	2
28134	헐 귀여워	1
18996	오	1
9362	폰 안사고 좀더 버틸껄 그랬네요ㅠㅠㅠ 갖고싶다ㅠ	1
45826	오옹 ...	2
37148	저기에 폰카 전용 렌즈가 나온다면 확대해도 선명해지려나..	0
46691	엘유에 있어요!!	2
7729	내 버즈 케이스!!!! 곰돌이퓨 너모 귀여워ㅠㅠㅠ	1
38445	지갑같다 귀엽어요	1
21524	보라색으로 방탄 에디션 내주십쇼	1
10807	그냥 잠금화면 창에서 오른쪽으로 넘겨도 다이나믹 잠금화면 설정하라는거 떠요!	2
42612	헐 너무 예쁘다	1
36382	하하하하하	2
7640	삼성 진짜 너무 멋있잖아... 최고네요	1
14773	드라마 잘 안 보는데 영업 당해버렸네요.. 보러갈게요!	2
30113	라온마ㅠㅠㅠㅠㅠ	2
33868	5G를 제대로 다 깔아주든가... 5G요금제 쓰는데 내 폰은 항상 LTE야...	2
8501	충전기 뺀 걸 조롱했어요...?	0
22942	ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	2
17761	진짜 에어팟 버즈 지금까지 안 사고 버텼는데 케이스 때문에 사러갑니다.......	1
13284	엘지 갤럭시 아이폰 다 써봤는데 갤럭시 짱...	1
24652	카메라 비교하기엔 아이폰 11 프로도 갤럭시 20 울트라랑 비교하기엔 어려워서....... 성능자체로는 갤럭시가 우위래도 큰 차이가 없으니까 이제 그냥 취향차이인듯	2
48088	대박	1
18463	0.9퍼센트 점유율...?	2
25372	진짜 기다렸다가 저걸로 할 걸 ㅠㅠ	1
7505	22	2
49393	갤럭시 유저분들 버즈플러스 사세요...신세계입니다ㅜㅜㅜㅜ	1
36228	와 색 잘뽑은듯	1
31085	2222 CM송 최고....	2
46867	앞으로 가기도 설정 가능해요~!~!~!	1
19224	터치하니까 아무것도 안 떠서 뭐지 했었는데ㅋㅋㅋㅋㅋㅋㅋㅋ	2
38655	👍	1
41635	예뻐...	1
48640	아.., 튀어나온거라도 덜했다면...ㅜㅜ 그건 그렇고 다들 노트10이랑 플러스 쓴다고 하시는거 귀엽네용ㅋㅋㅋ 그런의미로 저도 노트10 오래써야겠어요	0
7585	위쪽 30퍼 부분만 하얘서 뭔가했는데..... 유튜브를 하도봐서......그렇군요....	2
25791	아이폰이 더 편해욥....	0
6790	3457	2
46445	손톱 항상 짧게 유지해서 ㄱㅊ	0
44147	웃프네요 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	0
5690	작년 말쯤 자료인 걸까요 요즘 버전으로 치면 어몽어스 말고 또 뭐가 들어가려나	2
16070	와 진짜  너무하네ㅋㅋㄱ	2
49110	혹시 저거 무슨 의미에요???	2
45431	로오오	2
17251	헝 저도 아까 떴는데	2
1587	와 지렸다	1
3797	아...! 노트였죠..?	2
23227	엇.. 버즈 살려고 했는데 조금 더 기다려야겠네요	1
21922	갖고 싶어요ㅜㅜㅜㅜ아이폰만 쓰다가 첨으로 갤럭시갖고 싶다는 마음이 뿜뿜	1
21039	죽어도 갤럭시 못 쓸 듯,,, 야한 웹툰 많이 본다구여ㅠㅠㅠㅠㅠㅠ	0
32945	굿락없이 어디서 할 수 있어요!????	2
5005	헕ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	2
17922	근데 강화유리로 접힐수 있는 화면을 만드는건 불가능하지 않을까요..	2
48314	~~~~•0•~~???????	2
8771	어디가 아이폰이징..	2
41768	6..	2
36926	아직 기술이 발전하지않아서 투박해보이지만 우선 터치디스플레이가 접힌다는 개념부터가 태블릿PC~핸드폰~ 많게는 웨어러블 기기의 구분이 없어지는거라 의미가 있다고 들었습니다!	1
21487	화면 밝게 쓰시는 분들이 번인 생겨요다크모드에 평소에 밝기 절반~절반의절반만 쓰는 저는 한번도 생긴적은 없네용	2
26952	용달블루 돌아온거니...?	0
40965	ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	2
15450	5G는 문제 많고 이통사 갑질은 더 심해지는데 제도 같은 거 생겨야 할 것 같아요 통신사가 세 개라 거의 독점이랑 다를 게 없는데....	2
49587	너무 예뻐요ㅠㅠㅜㅜㅠ	1
44251	아이폰 단 한번도 쓴적없는 사람입니다만 ... 아무런 감정안드네요 ㅋㅋㅋ 이 게시글 마지막 문장때문에 나쁜감정이 생길려그럼	1
25575	와 레드 너무 예쁜데요?!?!?!?!?	1
10130	진짜로 20 나와요..?	2
16337	1245678	2
22370	윽 걍 별로... 약정 지나면 갤럭시 가야지	1
920	잇섭님ㅋㅋㅋ 한번 뜯으면 방수는 포기?해야하고 수리도좀 조심해야 한다고 하셨던거 같은데 이뻐서 해보고 싶당	1
37795	5G 싫은데... 8ㅅ8	0
30591	울트라는 진심ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	2
18601	솔직히 이제 기능은 다 상향평준화 된 것 같아서 별로 필요 없어요 그냥 외관 보고 살 듯	2
40578	쓰다보면 예쁠듯...아이폰도 못생겼다고 했지만 쓰다보니 이쁜...색깔이쁘다 갤럭시는 항상 실물이 이뻐서..실물궁금하다	1
35319	김천 국그릇ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	0
17398	다음 노트 기대해도 되나요	1
45950	별일 아니라니 다행이네요ㅠ	2
24929	와 진짜 예뻐요...	1
11268	저거 보니까 아이폰 11 프로가 예뻐 보이네......	0
47325	😥	0
29642	와 진짜 대박...	1
42161	폴디듴ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	2
25230	ㅋㅋㅋ	2
3575	1414 ㅋㅋㅋㅋㅋㅋㅋ	2
18676	갤럭시는 분할하는 게 넘 좋음	1
39454	아부지 ㅜ	2
16919	ㅠㅠㅠㅠ가고싶어요	1
28629	ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	2
18212	너무 디자인이 별로예요......... ㅠㅠ	0
19634	예?	2
38658	신제품마다 이러니까 유출인 척 반응보고 바꿀거 있으면 바꾸는거라는 설이 돌아다니던데	2
32895	아......ㅋㅋㅋㅋㅋㄱㄱㅋㅋㄱㅋㄱㄱ그저 숙연	2
25806	와 .... 저거있음 일단 패드는 필요없겠다	1
19462	애플에서 삼성으로 어제 넘어갔는데레드 넘예쁨!!!!!!!!!!!!!!	1
36059	글쿤ㅋ	2
47221	아이폰인데 버즈사구싶은데 괜찮은지 궁금하네용	1
21319	https://youtu.be/bbAkY-Www40 여기요!!	2
16646	아니 저게 가능한 기능인가여? 와 댜박 기술력 쩔어요	1
43871	5g로만 기기 낼거면 요금제라도 다양하게 만들어서 금액대 내려주던가요 ㅠㅠ	2
18606	근데 총금액 사실이 아니라 별로.... 계산결과 전 2배이상 높게 측정됐어요	2
42547	와 진짜 소름끼쳐요 대박이다......	1
5525	슈갤럼 ㅇㅈ	2
27777	압생트 어쩐지 익숙하다 싶었는데 피땀에 나온 술이었네요 과거엔 위험했던 술,,,	2
37328	심장 통증약 키트...?	2
49704	실제로 보면 저정도는 아니던데....	2
20657	전 톰브라운에디션 버즈만 갖고싶어여	1
11224	지금 나오는 폴더블폰들의 공통된 문제점이고 기술이 발전되길 기다려야죠 ㅎㅎ  지난 갤럭시 폴더블폰보다 나이지고 있다네요	1
26019	아니 드립이라는 분들은 어디가 드립일까요...? 나만 이해 못하는 건가	2
24409	?	2
30391	아니용 저 5G 모델 자급제로 구매해서 유심 끼워서 lte 사용 중이에요~ 자급제는 가능해요!	2
1010	예쁘긴 정말 예쁜데.. 비싸기도 정말 비싸겠죠..?	2
28217	전 지금 비누 귀에 끼우고 있어요 허허	2
27337	헐 귀여웤ㅋ ㅋ ㅋㅋ ㅋㅋㅋㅋㅋ ㅋ ㅋㅋㅋ ㅋ 버즈에디션으로 처음 버즈 입문했는데 너무 좋아서 기대중,,	1
5465	빨강도 예뻐요ㅠㅠ	1
17090	헐.....??????	2
30907	삼성페이 노트펜 프로그램호환 파일정리 디자인 튼튼함 역시 갤럭시죠	1
27398	1515	2
8146	ㅋㅋㅋㅋㅋㅋ국그릇ㅇ	0
361	마이마이 진짜 갖고싶은데 버즈는 너무 귀아파서 못끼겠어요..	0
41982	11111111111저두옄ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	2
31671	그럼 그거 수리하셨나요? 아니면 시간 지나면 사라지나요?	2
20548	아이폰밖에 못 쓰는 사람	0
16687	S10 오쥐인 내가 낫다..	0
22729	ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	2
28110	'_'	2
45661	트위타 돌아다니다가 왜 국산옷 안입냐고 뭐라하는 글들도 봤습니다........넘나 기괴해지는.......	2
6718	콘서트 같은데에서 유용하겠죠	1
9396	이게뭐얔ㅋㅋㅋㅋㅋ	2
38285	어떻게 먼저 만져볼 수 있었던 거지...? 부럽다...	1
39361	S20 쓰는데 예뻐여 만족합니당 핑크 짱	1
25711	이거 갤럭시 쓸 때 상단에 인스티즈 로고 생긴 적 있었는데 ㅋㅋㅋ 번인 싫어서 폰트 좋아도 갤럭시 안 씀	0
32309	s20+ 쓰는 중인데 지문인식 빼곤 별문제 없이 잘 쓰고 있어요!	1
38613	이쁘당	1
35906	헐 이뿌당	1
7284	이러면 안산다구요..퓨ㅠㅠ	0
11814	버즈 귀 많이 아픈가요ㅠㅠ?	2
8539	충전기는좀...	0
33622	💯	1
22726	우왕	1
23608	클라우드 안 쓰면 사진 어디다 담아두시나요 ㅠ 어플이 따로 있나	0
6727	안냐세여 있!썹임다	2
3922	아니 원숭이 왤케 얄미웤ㅋㅋㅋㅋ	2
589	쿼티버젼도 예시있음좋을텐뎈ㅋㅋㅋㅋ	2
29311	ㅋㅋㅋㅋㅋㅋ	2
29123	ㅠㅠㅠ귀엽고 예쁘고 갖고싶다	1
232	구려ㅜㅜ	0
15979	멸망은 무슨ㅋㅋ	2
37748	귀엽닼ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	1
3726	저도s2부터 지금 한 4-5개썼는데 한번두 그런적 없어여	1
40977	예뻐용	1
23207	블루라이트 필터랑은 다른건가 어플없이 이것두 편하던데	2
39618	ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	2
33498	아 샘송..이러지마...	0
36171	외계인....	2
8226	이거 갤럭시 쓸 때 상단에 인스티즈 로고 생긴 적 있었는데 ㅋㅋㅋ 번인 싫어서 폰트 좋아도 갤럭시 안 씀	0
5360	생각보다 카메라 부분이 안 커서 예쁜 듯ㅜㅜㅜㅜㅜ	1
28416	치느님이좋아에게	2
43679	아니 왜..ㅋㅋㅋㅋㅋㅋㅋㅋㅋ	2
37316	헐 오...	1
12702	저렇게 diy해도 나중에 수리 되나요...?	2
24282	이제 10-20-30 단위로 나와요!	2
30319	ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	2
1097	김천 국그릇 아 진짜 ㅋㅋㅋㅋㅋㅋㅋ	2
48179	디자인은 약간 7이랑 비슷하네	2
38948	용달블루.. 김치냉장고 레드..	0
21243	아 잠만; 오늘 버즈 배송오는데요;	1
41942	345678	2
3222	장기하 ㄹㅈㄷ	2
18146	악 다 정리하고싶다....	2
20430	집에있는데 영롱쓰 이뿜	1
7731	??? 저 아이폰인데 최저요금 써요ㅠㅠㅠ	0
12223	드디어 노트8 바꾼다!	1
3139	헐...	2
42887	진짜 메리트가 없어보이는데... 1때는 가로라도 넓어졌지 2는 접으면 두께만 두꺼워지고 굳이 살 이유가 없을 것 같아요... 전 3를 노리갰읍니다....	0
37475	날강도가 따로없네 내가 더 빡침	0
38297	강낭콩vs콩나물	2
13106	이건 상술도 아니고 그냥 양아치짓 아닌가? ㅋㅋ 아이폰 12 존 버중이었는데 이게 뭐람 짜증난다	1
13033	ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	2
46442	디자인이 ㅠㅠ 세련되지 않아서	0
44321	홀 예쁘다	1
11388	어차피 뽑혀서 연습생 돼도 실력 안되면 짤릴거고 데뷔가 쉬운 것도 아니니깐요 스엠이 엔터 하루이틀 한것도 아니고 그냥 서류에 증사붙여서 1차로 통과받는 느낌일듯	2
35354	으아아아 감사합니다 꼭 시험끝나고 같은 폰을 쓰고있길 바라고있어요	1
3884	와 모배 하면 꿀잼이겠다	1
32491	아싸 조금만 더 버티면 된다,,,,,,,	1
29505	사실 온전히 그냥 제 생각이었어요ㅎ.. 뭔가 반으로 거의 딱 붙이면 괜찮을 거라구 생각해서요 ㅋㅋㅋㅋㅋ	1
33999	하지만 너무 예쁘잖아여,,,	1
47300	....갈아타고 싶은디... ?̊̈ ?̊̈ ?̊̈	1
34151	와 너무 예쁘네요ㅜㅠ케이스 씌운건가요?	1
24222	헐 너무 예뻐요ㅠㅠ 나오자마자 삽니다!!!!	1
36810	와 너무 러블리하네요ㅠㅠ	1
48935	진짜...카메라...ㅋㅋ....제발 애플좀 따라하지말고 너만의 디자인을 가라고.............	0
38991	ㅋㅋㅋㅋㅋㅋㅋ 바로 이해되네요	2
26833	헉 저만 그런게 아니군요	2
21086	저 인생을 갤럭시만 쓰는데 한번도 번인현상 있던적없어요	1
39266	근데 저거 간단한 흡집은 오래 안감	1
1584	삼성서비스센터에서 붙여준답니다! 기계로 붙여줌 ㅎㅎ	1
46974	와 너무 이쁘다ㅠㅠㅠㅠㅠ	1
23093	헐..ㅋㅋㅋㅋㅋㅋㅋㅋㅋ	2
44369	유진아 너무 이뻐ㅠㅠㅜㅜㅜㅠ	2
3679	엑 그럼 타자 어떻게 쳐요ㅠㅠㅠㅠㅠㅠㅠ	2
40208	근데 또 광고로보면 디자인이 괜찮던데....	1
21309	12345678 ㅠㅠ	2
27431	와..... 삼성 썼을 때 저는 크롬을 써서 크롬 상단바가 그려져있었던.. 한번 신경 쓰이니까 계속 신경 쓰였어요	0
40370	색감 뭐야 미쳤다ㄷㄷㄷㄷㄷ	1
39518	젤 왼쪽 세번째줄요!	2
40754	3678	2
10963	와우... 슬프네요ㅠ	0
24502	실물 너~~무 이뻐요 저거!!	1
48949	ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	2
35423	차별하네	0
47173	노트 사길 잘했네요..	1
15985	너무웃겨요ㅠㅋㅋㅋ	2
25209	와우.........	1
27771	22 안되더라구요ㅠ	2
2279	아고 ㅠㅠㅠㅠ 요새 폰 사기 많이들 당하던데 ㅠㅠㅠ 큰 대리점이나 이런데 가면 있을거에요!!	2
30862	오어 하필 저런게... 갤놋9 쓰는 중인데 번인현상 없어요	1
48947	키링이랑 덮었을때 음악같은거 뜨는거 넘 예븐거같아요	1
12897	케이스들은 .... 보급형 위주로 잘 안나오지 않느요...?ㅠㅠㅠ	2
9593	📥	2
40590	스꾸 좋아해서 너무 사고싶어요ㅠㅠ	1
1603	애플 안 살거에용	1
8349	그런데 요즘 5g보다 lte 요금이 더 비싸서...	0
38168	에엥 또 엘지가..? 아 그냥 색 좀 내줘라 삼성아.. 엘지 쓰기싫다..	0
7480	저도요	2
1570	넵. 물론 렌더링 유출도 100% 정확하다고 까지는 할 수 없지만 어쨋든 약 90% 이상은 큰틀에서는 확정적이라 카메라 디자인같은 부분은 바뀌지는 않을텐데, 최종적으로 어떻게 결정된지는 모르겠으나 만약 이렇게 되면 만약 S Pen을 제공한다 하더라도 추가 악세서리로 제공할 가능성도 있습니다.	2
14150	5G 되긴 하나요? 제대로 터지지도 않는다던데 ㅋㅋㅋㅋㅋㅋ 비싼 요금제 값만 받아먹으려고 하는 건가요 ㅇㅅㅇ?	0
24172	버즈 플러스도 나왔습니당	1
42761	핑크는 예쁜데 나머지는.....절레절레...	0
19907	헐랭....스맛폰 첨나왔을때부터 쓰면서도 이런게 있는줄몰랐어요ㅋㅋㅋㅋㅋ	1
19325	하 탕탕이 먹고싶다 진짜	2
41339	이쁘다ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ	1
32118	어라 인트로 유튜버 잇섭...?	2
16881	우와 갖고싶다....	1
47444	ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	2
37333	노트10플 사길 진짜 잘했다.....	1
37047	333저도 갤2 지금 놑10플 인데 그런적 없어염...	1
9434	zzㅋㅋㅋㅋㅋㅋㅋㅋㅋ ㄹㅇ 기본적인 기능만 써서 기능 따져가면서 폰 사본 적 없는 것 같네용	2
19697	555엘지짱	2
25841	노트9 확인 안 됐어요ㅠㅠ	2
29771	맥북만 사면 사과농장 와ㄴ성	2
25680	기스 안내고 조심히 다룰 자신 있는데 정작 플립이없네요😭🤦‍♀️	1
870	엄청 불편해요ㅠㅠ	0
47433	😥	0
5964	통신사 왜 그러냐	2
26886	오 머싰다	1
41748	와우	1
36819	하 뒷면 갈수록...	0
9302	ㅋㅋㅋㅌㅌㅋㅌㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	2
20036	갤 20무슨일이야	1
2585	제폰입니다!!!!!그저께 개통했어요!!!!진짜 ㄹㅇ 이뻐요ㅜㅜㅜㅜ살짝 홀로그램느낌있고 테두리는 핑크실버느낌.....	1
45399	????? 도대체 왜????	0
16208	헐 처음 봤어요 대박적!!!@	1
36342	지문인식으로 바로켜서 잠금화면 볼일이없어요...핳	1
1228	삥꾸덕후는 너무 좋네요	1
22381	떠있어서 뭔가 했는데 오류에요..?	2
38198	아니..엘지... 모른척하고 십만원 내려주면 살게요 진짜루.. 저 진짜 십년동안 엘지만 쓰고있다구여....	2
46807	와 카메라 빼고 다 조타,,	1
15684	아ㅋㅋㅋㅋㅋㅋㅋㅋㅋ	2
41818	다운 못받아서 결국 개인적으로 사클로 다운받았습니다ㅠ 정식음원 나오면 바로 돈주고 살라구요ㅠㅠ	2
41971	ㅋㅋㅋㅋ재밌다ㅋㅋㅋㅋㅋㅋㅋ	1
41205	ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	2
41040	몇십년도 비웃고 몇백년은 걸릴거라고 생각했던게 11년만이라니ㅜㅜ	2
39999	플립이 마지막 사진에서 더 화질좋은거 아니에요? 잔머리 한올한올 선명한데...	1
47243	케이스 필수겠네요	2
27862	진짜 좋아융	1
4912	버즈 라이브 쓰는 중인데 저는 원래 오픈형 선호해서 진짜 편하게 쓰고 있어요!! 기능도 처음엔 사실 별로인 것 같아 당황했는데 쓰면 쓸 수록 본인에 잘 맞는 착용법이 익숙해져서 지금은 엄청 만족하면서 쓰는 중입니당^~^ 그리고 커널형 쓰는 친구들은 불편하다고 하는 경우가 많았어요!	1
12105	홀랭	1
8111	애플만 쓰는 유저지만 인정,, 11프로인데 그래도 두시간 내외로 완충 되는 거 같아요	1
28087	저거보다 20이 더 예쁜 덧 같은뎅..	1
5977	37	2
39650	버즈 플러스도 내줘여~~~	1
47140	ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	2
22082	아하	2
27672	버즈 최고..	1
15163	뭔가옛날폰같다..	0
23470	훌 신기하다	2
25826	버즈를 흔들며 앉아서~	2
26116	갤럭시 폴드보다 내구성 좋아졌다고 하니까 점점 더 좋아질 거라고 생각해요	1
6264	촌...시럽....	0
39438	와 최소 업계종사자	2
10274	이제 못구하는거죠..?	2
6087	내부 테스트 중 오류로 뜬 알람이래요ㅠ	2
14036	헐 오늘 저도 왔었는데	2
37366	와 진짜 너무 갖고싶다... 제트플립에 펜 기능 추가는 안 하나 ㅠㅠ	1
7574	ㅋㅋㅋ노트20샀는데 생각보다 괜찮드라구요	1
47570	333	2
13819	우와 강의실에서 멀어서 교수님 필기 잘 안보일때 유용하겠다	1
28768	이 분꺼 영상으로 봐주세요... 리뷰도 잘하시고 센스도 있으신...	2
28538	프로 통화품질은 어때요...?	2
37517	이거 실물로보면 이러케 안진하고 이뻐요 ㅋㅋ	1
42075	헐	2
35846	넵 그런거같아요 ㅠㅠ 유튜브 뮤직도 쓰는데 그건 옶네여	2
10887	세성에 11나오면 살까... 원래 요번에 바꾸려고 했는데ㅠㅠ	1
19572	컬러는 이쁜데 인덕션 포함 뒷태가ㅠㅜㅜ	0
37612	오 보라색 예쁘다	1
45067	하지만 너무 예쁘잖아여,,,	1
23781	호곡 저도 핑크!!!!!!!!!! 진짜 넘 예쁜 조약돌아니냐구요ㅠㅜㅜㅜㅠ진짜 대 만 족	1
45650	로고좀 위로 올려줘요...	0
7954	노트9 쓰는데 좋아용 ! 근데 진짜 무겁긴 무거워요	1
